instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
8094,2011/12/8,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,4,135
8095,2011/12/8,4,0,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84
8096,2011/12/8,4,0,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58
8097,2011/12/9,4,0,12,0,0,5,1,1,0.24,0.2879,0.65,0,8,26
8098,2011/12/9,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0,2,12
8099,2011/12/9,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0,2,10
8100,2011/12/9,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0,1,5
8101,2011/12/9,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0,1,1
8102,2011/12/9,4,0,12,5,0,5,1,1,0.22,0.2727,0.8,0,0,20
8103,2011/12/9,4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62
8104,2011/12/9,4,0,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195
8105,2011/12/9,4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0,7,378
8106,2011/12/9,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256
8107,2011/12/9,4,0,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,11,115
8108,2011/12/9,4,0,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,15,121
8109,2011/12/9,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146
8110,2011/12/9,4,0,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,27,141
8111,2011/12/9,4,0,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,24,163
8112,2011/12/9,4,0,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160
8113,2011/12/9,4,0,12,16,0,5,1,1,0.36,0.3485,0.62,0.1343,24,226
8114,2011/12/9,4,0,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,10,352
8115,2011/12/9,4,0,12,18,0,5,1,1,0.34,0.3636,0.61,0,10,308
8116,2011/12/9,4,0,12,19,0,5,1,1,0.34,0.3636,0.61,0,10,189
8117,2011/12/9,4,0,12,20,0,5,1,1,0.3,0.3333,0.81,0,10,140
8118,2011/12/9,4,0,12,21,0,5,1,1,0.3,0.3333,0.75,0,9,131
8119,2011/12/9,4,0,12,22,0,5,1,1,0.28,0.3182,0.87,0,15,114
8120,2011/12/9,4,0,12,23,0,5,1,1,0.28,0.3182,0.81,0,6,88
8121,2011/12/10,4,0,12,0,0,6,0,2,0.26,0.2727,0.81,0.1045,11,66
8122,2011/12/10,4,0,12,1,0,6,0,2,0.26,0.2576,0.7,0.1642,11,55
8123,2011/12/10,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,48
8124,2011/12/10,4,0,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,5,20
8125,2011/12/10,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,0,3
8126,2011/12/10,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6
8127,2011/12/10,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10
8128,2011/12/10,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,0,11
8129,2011/12/10,4,0,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,5,68
8130,2011/12/10,4,0,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,15,134
8131,2011/12/10,4,0,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,31,161
8132,2011/12/10,4,0,12,11,0,6,0,1,0.32,0.2879,0.53,0.4179,44,192
8133,2011/12/10,4,0,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,48,235
8134,2011/12/10,4,0,12,13,0,6,0,1,0.34,0.303,0.34,0.4179,47,239
8135,2011/12/10,4,0,12,14,0,6,0,1,0.34,0.303,0.31,0.3284,51,242
8136,2011/12/10,4,0,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,60,239
8137,2011/12/10,4,0,12,16,0,6,0,1,0.32,0.2879,0.31,0.3881,58,183
8138,2011/12/10,4,0,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,34,151
8139,2011/12/10,4,0,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,28,144
8140,2011/12/10,4,0,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,15,139
8141,2011/12/10,4,0,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,10,114
8142,2011/12/10,4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,4,79
8143,2011/12/10,4,0,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,7,88
8144,2011/12/10,4,0,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642,5,61
8145,2011/12/11,4,0,12,0,0,0,0,1,0.2,0.197,0.51,0.2239,5,69
8146,2011/12/11,4,0,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,8,54
8147,2011/12/11,4,0,12,2,0,0,0,1,0.18,0.1667,0.55,0.2537,5,47
8148,2011/12/11,4,0,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,2,17
8149,2011/12/11,4,0,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,0,5
8150,2011/12/11,4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,0,6
8151,2011/12/11,4,0,12,6,0,0,0,1,0.16,0.2273,0.59,0,0,10
8152,2011/12/11,4,0,12,7,0,0,0,1,0.18,0.2424,0.55,0,1,30
8153,2011/12/11,4,0,12,8,0,0,0,1,0.16,0.2273,0.69,0,4,68
8154,2011/12/11,4,0,12,9,0,0,0,1,0.2,0.2576,0.59,0,19,88
8155,2011/12/11,4,0,12,10,0,0,0,1,0.24,0.2879,0.44,0,30,164
8156,2011/12/11,4,0,12,11,0,0,0,1,0.26,0.303,0.35,0,31,166
8157,2011/12/11,4,0,12,12,0,0,0,1,0.26,0.303,0.35,0,42,246
8158,2011/12/11,4,0,12,13,0,0,0,1,0.3,0.3333,0.31,0,44,224
8159,2011/12/11,4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0,44,198
8160,2011/12/11,4,0,12,15,0,0,0,1,0.3,0.3333,0.26,0,47,219
8161,2011/12/11,4,0,12,16,0,0,0,1,0.3,0.3333,0.26,0,32,174
8162,2011/12/11,4,0,12,17,0,0,0,1,0.28,0.3182,0.3,0,13,150
8163,2011/12/11,4,0,12,18,0,0,0,1,0.24,0.2273,0.48,0.194,12,151
8164,2011/12/11,4,0,12,19,0,0,0,1,0.22,0.2273,0.55,0.194,7,98
8165,2011/12/11,4,0,12,20,0,0,0,1,0.22,0.2424,0.55,0.1045,10,62
8166,2011/12/11,4,0,12,21,0,0,0,1,0.22,0.2727,0.55,0,10,53
8167,2011/12/11,4,0,12,22,0,0,0,1,0.22,0.2727,0.55,0,7,36
8168,2011/12/11,4,0,12,23,0,0,0,1,0.2,0.2576,0.69,0,4,31
8169,2011/12/12,4,0,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16
8170,2011/12/12,4,0,12,1,0,1,1,1,0.2,0.2576,0.69,0,0,9
8171,2011/12/12,4,0,12,2,0,1,1,1,0.2,0.2576,0.69,0,0,4
8172,2011/12/12,4,0,12,3,0,1,1,1,0.18,0.2424,0.74,0,0,2
8173,2011/12/12,4,0,12,4,0,1,1,1,0.18,0.2424,0.74,0,0,3
8174,2011/12/12,4,0,12,5,0,1,1,1,0.16,0.2273,0.8,0,0,21
8175,2011/12/12,4,0,12,6,0,1,1,1,0.16,0.1818,0.8,0.1045,1,63
8176,2011/12/12,4,0,12,7,0,1,1,1,0.14,0.1515,0.86,0.1343,4,231
8177,2011/12/12,4,0,12,8,0,1,1,2,0.16,0.1818,0.8,0.1045,7,378
8178,2011/12/12,4,0,12,9,0,1,1,2,0.18,0.2121,0.74,0.0896,12,208
8179,2011/12/12,4,0,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,14,91
8180,2011/12/12,4,0,12,11,0,1,1,2,0.26,0.2879,0.6,0.0896,15,100
8181,2011/12/12,4,0,12,12,0,1,1,1,0.28,0.2879,0.52,0.1045,7,138
8182,2011/12/12,4,0,12,13,0,1,1,2,0.3,0.3182,0.52,0.1045,13,153
8183,2011/12/12,4,0,12,14,0,1,1,2,0.32,0.3333,0.53,0.1343,16,95
8184,2011/12/12,4,0,12,15,0,1,1,2,0.32,0.3333,0.57,0.1045,8,124
8185,2011/12/12,4,0,12,16,0,1,1,2,0.32,0.3333,0.57,0.0896,5,209
8186,2011/12/12,4,0,12,17,0,1,1,2,0.3,0.3333,0.56,0,7,352
8187,2011/12/12,4,0,12,18,0,1,1,1,0.3,0.3182,0.56,0.0896,8,349
8188,2011/12/12,4,0,12,19,0,1,1,1,0.28,0.303,0.61,0.0896,9,232
8189,2011/12/12,4,0,12,20,0,1,1,1,0.3,0.3182,0.56,0.0896,8,157
8190,2011/12/12,4,0,12,21,0,1,1,1,0.26,0.303,0.81,0,2,119
8191,2011/12/12,4,0,12,22,0,1,1,1,0.26,0.303,0.7,0,0,71
8192,2011/12/12,4,0,12,23,0,1,1,1,0.24,0.2879,0.75,0,3,42
8193,2011/12/13,4,0,12,0,0,2,1,1,0.22,0.2727,0.8,0,1,16
8194,2011/12/13,4,0,12,1,0,2,1,1,0.2,0.2576,0.8,0,0,4
8195,2011/12/13,4,0,12,2,0,2,1,1,0.2,0.2576,0.8,0,1,1
8196,2011/12/13,4,0,12,3,0,2,1,1,0.18,0.2424,0.8,0,0,3
8197,2011/12/13,4,0,12,4,0,2,1,1,0.2,0.2576,0.8,0,0,4
8198,2011/12/13,4,0,12,5,0,2,1,1,0.18,0.2424,0.86,0,0,20
8199,2011/12/13,4,0,12,6,0,2,1,1,0.2,0.2576,0.8,0,0,92
8200,2011/12/13,4,0,12,7,0,2,1,1,0.16,0.1667,0.8,0.1642,2,221
8201,2011/12/13,4,0,12,8,0,2,1,1,0.2,0.2273,0.69,0.1045,9,391
8202,2011/12/13,4,0,12,9,0,2,1,1,0.26,0.2576,0.6,0.1642,10,223
8203,2011/12/13,4,0,12,10,0,2,1,1,0.3,0.303,0.52,0.1642,3,99
8204,2011/12/13,4,0,12,11,0,2,1,1,0.34,0.3182,0.46,0.2537,9,115
8205,2011/12/13,4,0,12,12,0,2,1,1,0.36,0.3333,0.43,0.3582,20,147
8206,2011/12/13,4,0,12,13,0,2,1,1,0.4,0.4091,0.37,0.3284,7,120
8207,2011/12/13,4,0,12,14,0,2,1,1,0.4,0.4091,0.37,0.2537,18,116
8208,2011/12/13,4,0,12,15,0,2,1,1,0.4,0.4091,0.35,0.2537,7,144
8209,2011/12/13,4,0,12,16,0,2,1,1,0.38,0.3939,0.37,0.2537,13,194
8210,2011/12/13,4,0,12,17,0,2,1,1,0.36,0.3485,0.4,0.194,17,381
8211,2011/12/13,4,0,12,18,0,2,1,1,0.34,0.3182,0.42,0.2239,12,370
8212,2011/12/13,4,0,12,19,0,2,1,1,0.32,0.3182,0.49,0.1642,5,262
8213,2011/12/13,4,0,12,20,0,2,1,1,0.32,0.3182,0.49,0.1642,7,154
8214,2011/12/13,4,0,12,21,0,2,1,1,0.3,0.303,0.52,0.1642,5,134
8215,2011/12/13,4,0,12,22,0,2,1,1,0.3,0.303,0.52,0.1642,5,102
8216,2011/12/13,4,0,12,23,0,2,1,1,0.26,0.303,0.7,0,4,55
8217,2011/12/14,4,0,12,0,0,3,1,1,0.26,0.303,0.75,0,0,22
8218,2011/12/14,4,0,12,1,0,3,1,1,0.26,0.303,0.75,0,0,8
8219,2011/12/14,4,0,12,2,0,3,1,1,0.26,0.303,0.75,0,0,2
8220,2011/12/14,4,0,12,3,0,3,1,1,0.28,0.3182,0.65,0,0,3
8221,2011/12/14,4,0,12,4,0,3,1,1,0.26,0.303,0.75,0,0,4
8222,2011/12/14,4,0,12,5,0,3,1,2,0.26,0.303,0.81,0,0,26
8223,2011/12/14,4,0,12,6,0,3,1,2,0.26,0.303,0.87,0,0,87
8224,2011/12/14,4,0,12,7,0,3,1,1,0.28,0.3182,0.75,0,4,243
8225,2011/12/14,4,0,12,8,0,3,1,2,0.26,0.303,0.87,0,9,458
8226,2011/12/14,4,0,12,9,0,3,1,2,0.3,0.3333,0.61,0,9,230
8227,2011/12/14,4,0,12,10,0,3,1,2,0.32,0.3485,0.57,0,9,133
8228,2011/12/14,4,0,12,11,0,3,1,2,0.34,0.3636,0.55,0,12,103
8229,2011/12/14,4,0,12,12,0,3,1,2,0.36,0.3636,0.57,0.0896,6,138
8230,2011/12/14,4,0,12,13,0,3,1,2,0.36,0.3636,0.57,0.1045,14,119
8231,2011/12/14,4,0,12,14,0,3,1,2,0.38,0.3939,0.54,0.0896,17,134
8232,2011/12/14,4,0,12,15,0,3,1,2,0.38,0.3939,0.54,0.1045,24,143
8233,2011/12/14,4,0,12,16,0,3,1,2,0.38,0.3939,0.54,0.1045,12,233
8234,2011/12/14,4,0,12,17,0,3,1,2,0.36,0.3636,0.57,0.1045,19,377
8235,2011/12/14,4,0,12,18,0,3,1,2,0.36,0.3485,0.62,0.1642,11,379
8236,2011/12/14,4,0,12,19,0,3,1,2,0.36,0.3636,0.62,0.1045,9,259
8237,2011/12/14,4,0,12,20,0,3,1,2,0.34,0.3485,0.66,0.1045,6,169
8238,2011/12/14,4,0,12,21,0,3,1,2,0.34,0.3333,0.66,0.1642,9,145
8239,2011/12/14,4,0,12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,5,99
8240,2011/12/14,4,0,12,23,0,3,1,1,0.32,0.3182,0.7,0.1642,3,48
8241,2011/12/15,4,0,12,0,0,4,1,1,0.32,0.3182,0.7,0.1642,5,45
8242,2011/12/15,4,0,12,1,0,4,1,2,0.32,0.3182,0.7,0.1642,5,15
8243,2011/12/15,4,0,12,2,0,4,1,2,0.32,0.3333,0.7,0.1343,2,5
8244,2011/12/15,4,0,12,3,0,4,1,2,0.32,0.3333,0.7,0.1343,1,2
8245,2011/12/15,4,0,12,4,0,4,1,2,0.32,0.303,0.7,0.2239,0,6
8246,2011/12/15,4,0,12,5,0,4,1,2,0.32,0.303,0.7,0.2836,0,24
8247,2011/12/15,4,0,12,6,0,4,1,1,0.32,0.3182,0.66,0.194,2,90
8248,2011/12/15,4,0,12,7,0,4,1,1,0.32,0.3182,0.7,0.194,6,252
8249,2011/12/15,4,0,12,8,0,4,1,2,0.34,0.3182,0.66,0.2239,8,449
8250,2011/12/15,4,0,12,9,0,4,1,2,0.36,0.3333,0.62,0.2836,6,274
8251,2011/12/15,4,0,12,10,0,4,1,2,0.4,0.4091,0.58,0.2985,4,105
8252,2011/12/15,4,0,12,11,0,4,1,2,0.4,0.4091,0.62,0.4179,9,126
8253,2011/12/15,4,0,12,12,0,4,1,2,0.46,0.4545,0.59,0.4925,17,140
8254,2011/12/15,4,0,12,13,0,4,1,2,0.5,0.4848,0.55,0.3582,14,150
8255,2011/12/15,4,0,12,14,0,4,1,2,0.52,0.5,0.52,0.3284,8,124
8256,2011/12/15,4,0,12,15,0,4,1,3,0.52,0.5,0.55,0.2239,6,76
8257,2011/12/15,4,0,12,16,0,4,1,3,0.46,0.4545,0.72,0.1642,7,124
8258,2011/12/15,4,0,12,17,0,4,1,2,0.52,0.5,0.59,0.2836,14,310
8259,2011/12/15,4,0,12,18,0,4,1,2,0.52,0.5,0.59,0.2985,14,363
8260,2011/12/15,4,0,12,19,0,4,1,2,0.52,0.5,0.59,0.2836,13,274
8261,2011/12/15,4,0,12,20,0,4,1,1,0.52,0.5,0.59,0.3284,12,209
8262,2011/12/15,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,10,145
8263,2011/12/15,4,0,12,22,0,4,1,1,0.52,0.5,0.63,0.3284,8,116
8264,2011/12/15,4,0,12,23,0,4,1,1,0.52,0.5,0.63,0.3284,10,104
8265,2011/12/16,4,0,12,0,0,5,1,1,0.5,0.4848,0.72,0.3284,12,60
8266,2011/12/16,4,0,12,1,0,5,1,1,0.5,0.4848,0.72,0.2239,3,28
8267,2011/12/16,4,0,12,2,0,5,1,1,0.48,0.4697,0.77,0.1045,0,23
8268,2011/12/16,4,0,12,3,0,5,1,1,0.46,0.4545,0.82,0.1343,2,3
8269,2011/12/16,4,0,12,4,0,5,1,2,0.5,0.4848,0.59,0.194,1,4
8270,2011/12/16,4,0,12,5,0,5,1,1,0.48,0.4697,0.44,0.3881,0,26
8271,2011/12/16,4,0,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,2,80
8272,2011/12/16,4,0,12,7,0,5,1,2,0.38,0.3939,0.46,0.2985,5,226
8273,2011/12/16,4,0,12,8,0,5,1,1,0.36,0.3333,0.46,0.4179,10,449
8274,2011/12/16,4,0,12,9,0,5,1,1,0.36,0.3333,0.46,0.3881,8,235
8275,2011/12/16,4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,10,122
8276,2011/12/16,4,0,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,9,135
8277,2011/12/16,4,0,12,12,0,5,1,2,0.34,0.303,0.42,0.3582,10,163
8278,2011/12/16,4,0,12,13,0,5,1,2,0.34,0.303,0.39,0.3582,12,125
8279,2011/12/16,4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13,115
8280,2011/12/16,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,12,141
8281,2011/12/16,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,12,212
8282,2011/12/16,4,0,12,17,0,5,1,2,0.32,0.303,0.45,0.2836,13,352
8283,2011/12/16,4,0,12,18,0,5,1,2,0.32,0.303,0.45,0.2537,10,285
8284,2011/12/16,4,0,12,19,0,5,1,2,0.32,0.303,0.45,0.2239,11,203
8285,2011/12/16,4,0,12,20,0,5,1,2,0.32,0.3182,0.45,0.194,6,146
8286,2011/12/16,4,0,12,21,0,5,1,2,0.32,0.3182,0.45,0.1642,7,95
8287,2011/12/16,4,0,12,22,0,5,1,2,0.3,0.303,0.49,0.1642,6,100
8288,2011/12/16,4,0,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,4,71
8289,2011/12/17,4,0,12,0,0,6,0,1,0.3,0.2879,0.49,0.2836,3,59
8290,2011/12/17,4,0,12,1,0,6,0,2,0.3,0.2879,0.52,0.2537,4,39
8291,2011/12/17,4,0,12,2,0,6,0,2,0.28,0.2727,0.56,0.2239,11,47
8292,2011/12/17,4,0,12,3,0,6,0,1,0.26,0.2576,0.6,0.194,4,22
8293,2011/12/17,4,0,12,4,0,6,0,1,0.24,0.2424,0.65,0.1642,0,9
8294,2011/12/17,4,0,12,5,0,6,0,2,0.26,0.2576,0.6,0.194,2,7
8295,2011/12/17,4,0,12,6,0,6,0,2,0.26,0.2424,0.56,0.2836,0,17
8296,2011/12/17,4,0,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,0,20
8297,2011/12/17,4,0,12,8,0,6,0,2,0.26,0.2576,0.56,0.2239,4,55
8298,2011/12/17,4,0,12,9,0,6,0,2,0.26,0.2424,0.56,0.2537,5,95
8299,2011/12/17,4,0,12,10,0,6,0,2,0.26,0.2424,0.52,0.2836,10,171
8300,2011/12/17,4,0,12,11,0,6,0,2,0.28,0.2576,0.45,0.3284,21,188
8301,2011/12/17,4,0,12,12,0,6,0,2,0.28,0.2576,0.45,0.2836,28,216
8302,2011/12/17,4,0,12,13,0,6,0,2,0.28,0.2727,0.48,0.2537,32,204
8303,2011/12/17,4,0,12,14,0,6,0,1,0.28,0.2576,0.45,0.3582,30,207
8304,2011/12/17,4,0,12,15,0,6,0,1,0.28,0.2576,0.45,0.2836,33,195
8305,2011/12/17,4,0,12,16,0,6,0,1,0.28,0.2727,0.45,0.2239,30,192
8306,2011/12/17,4,0,12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,12,153
8307,2011/12/17,4,0,12,18,0,6,0,1,0.26,0.2273,0.48,0.3881,7,150
8308,2011/12/17,4,0,12,19,0,6,0,3,0.24,0.2121,0.65,0.3284,11,95
8309,2011/12/17,4,0,12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,7,99
8310,2011/12/17,4,0,12,21,0,6,0,1,0.2,0.2121,0.75,0.1642,8,88
8311,2011/12/17,4,0,12,22,0,6,0,1,0.2,0.2121,0.75,0.1642,7,73
8312,2011/12/17,4,0,12,23,0,6,0,1,0.2,0.2273,0.75,0,6,63
8313,2011/12/18,4,0,12,0,0,0,0,1,0.2,0.2121,0.75,0.1343,7,64
8314,2011/12/18,4,0,12,1,0,0,0,1,0.2,0.2273,0.69,0.1045,3,43
8315,2011/12/18,4,0,12,2,0,0,0,1,0.22,0.2424,0.55,0.1045,2,39
8316,2011/12/18,4,0,12,3,0,0,0,1,0.22,0.2121,0.55,0.2239,2,16
8317,2011/12/18,4,0,12,4,0,0,0,1,0.22,0.2121,0.55,0.2239,0,1
8318,2011/12/18,4,0,12,5,0,0,0,1,0.2,0.2273,0.59,0.1045,1,4
8319,2011/12/18,4,0,12,6,0,0,0,1,0.2,0.2121,0.59,0.1343,0,3
8320,2011/12/18,4,0,12,7,0,0,0,1,0.2,0.2121,0.59,0.1642,1,11
8321,2011/12/18,4,0,12,8,0,0,0,1,0.2,0.2576,0.69,0,1,31
8322,2011/12/18,4,0,12,9,0,0,0,1,0.22,0.2273,0.64,0.1642,6,75
8323,2011/12/18,4,0,12,10,0,0,0,1,0.24,0.2273,0.6,0.2537,7,122
8324,2011/12/18,4,0,12,11,0,0,0,2,0.24,0.2273,0.6,0.2239,20,168
8325,2011/12/18,4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,26,202
8326,2011/12/18,4,0,12,13,0,0,0,1,0.3,0.2727,0.49,0.2985,18,210
8327,2011/12/18,4,0,12,14,0,0,0,1,0.3,0.2879,0.49,0.2836,19,200
8328,2011/12/18,4,0,12,15,0,0,0,1,0.32,0.303,0.45,0.2836,23,184
8329,2011/12/18,4,0,12,16,0,0,0,1,0.28,0.2727,0.48,0.2537,27,207
8330,2011/12/18,4,0,12,17,0,0,0,1,0.28,0.2727,0.46,0.1642,10,126
8331,2011/12/18,4,0,12,18,0,0,0,1,0.28,0.2727,0.45,0.194,15,123
8332,2011/12/18,4,0,12,19,0,0,0,1,0.26,0.2727,0.52,0.1343,5,130
8333,2011/12/18,4,0,12,20,0,0,0,1,0.24,0.2576,0.6,0.1045,10,94
8334,2011/12/18,4,0,12,21,0,0,0,1,0.22,0.2727,0.64,0,9,80
8335,2011/12/18,4,0,12,22,0,0,0,1,0.22,0.2273,0.75,0.194,2,47
8336,2011/12/18,4,0,12,23,0,0,0,1,0.2,0.2273,0.75,0.1045,6,31
8337,2011/12/19,4,0,12,0,0,1,1,1,0.2,0.2273,0.75,0.0896,3,14
8338,2011/12/19,4,0,12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3,8
8339,2011/12/19,4,0,12,2,0,1,1,1,0.18,0.2121,0.8,0.0896,0,3
8340,2011/12/19,4,0,12,3,0,1,1,1,0.16,0.197,0.86,0.0896,0,3
8341,2011/12/19,4,0,12,4,0,1,1,1,0.16,0.1818,0.86,0.1343,0,4
8342,2011/12/19,4,0,12,5,0,1,1,1,0.14,0.1667,0.93,0.1045,0,21
8343,2011/12/19,4,0,12,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0,68
8344,2011/12/19,4,0,12,7,0,1,1,1,0.18,0.2121,0.74,0.1045,4,187
8345,2011/12/19,4,0,12,8,0,1,1,1,0.2,0.197,0.75,0.194,8,389
8346,2011/12/19,4,0,12,9,0,1,1,1,0.22,0.2121,0.69,0.2239,17,166
8347,2011/12/19,4,0,12,10,0,1,1,1,0.24,0.2273,0.67,0.194,12,96
8348,2011/12/19,4,0,12,11,0,1,1,1,0.26,0.2424,0.65,0.2537,22,105
8349,2011/12/19,4,0,12,12,0,1,1,1,0.3,0.2727,0.61,0.3284,13,128
8350,2011/12/19,4,0,12,13,0,1,1,1,0.34,0.303,0.49,0.3284,15,127
8351,2011/12/19,4,0,12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,30,107
8352,2011/12/19,4,0,12,15,0,1,1,1,0.38,0.3939,0.46,0.1642,24,135
8353,2011/12/19,4,0,12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,19,189
8354,2011/12/19,4,0,12,17,0,1,1,1,0.38,0.3939,0.46,0.194,16,362
8355,2011/12/19,4,0,12,18,0,1,1,1,0.36,0.3485,0.5,0.194,11,343
8356,2011/12/19,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17,234
8357,2011/12/19,4,0,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9,197
8358,2011/12/19,4,0,12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15,112
8359,2011/12/19,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95
8360,2011/12/19,4,0,12,23,0,1,1,1,0.36,0.3485,0.53,0.1642,10,50
8361,2011/12/20,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21
8362,2011/12/20,4,0,12,1,0,2,1,1,0.36,0.3788,0.53,0,0,6
8363,2011/12/20,4,0,12,2,0,2,1,2,0.34,0.3636,0.61,0,1,10
8364,2011/12/20,4,0,12,3,0,2,1,2,0.34,0.3636,0.61,0,1,1
8365,2011/12/20,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4
8366,2011/12/20,4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0,0,15
8367,2011/12/20,4,0,12,6,0,2,1,2,0.36,0.3788,0.57,0,1,71
8368,2011/12/20,4,0,12,7,0,2,1,2,0.36,0.3788,0.62,0,7,261
8369,2011/12/20,4,0,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422
8370,2011/12/20,4,0,12,9,0,2,1,2,0.36,0.3788,0.66,0,14,245
8371,2011/12/20,4,0,12,10,0,2,1,2,0.42,0.4242,0.58,0.194,20,109
8372,2011/12/20,4,0,12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13,116
8373,2011/12/20,4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159
8374,2011/12/20,4,0,12,13,0,2,1,2,0.44,0.4394,0.54,0.1343,18,163
8375,2011/12/20,4,0,12,14,0,2,1,2,0.44,0.4394,0.58,0.1045,11,127
8376,2011/12/20,4,0,12,15,0,2,1,2,0.44,0.4394,0.54,0,15,139
8377,2011/12/20,4,0,12,16,0,2,1,1,0.44,0.4394,0.54,0,20,218
8378,2011/12/20,4,0,12,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14,417
8379,2011/12/20,4,0,12,18,0,2,1,1,0.38,0.3939,0.66,0.194,26,385
8380,2011/12/20,4,0,12,19,0,2,1,1,0.38,0.3939,0.66,0,6,218
8381,2011/12/20,4,0,12,20,0,2,1,1,0.36,0.3788,0.66,0,3,144
8382,2011/12/20,4,0,12,21,0,2,1,1,0.36,0.3636,0.66,0.0896,4,139
8383,2011/12/20,4,0,12,22,0,2,1,2,0.36,0.3788,0.66,0,3,104
8384,2011/12/20,4,0,12,23,0,2,1,2,0.38,0.3939,0.62,0,13,40
8385,2011/12/21,1,0,12,0,0,3,1,2,0.34,0.3333,0.71,0.1343,7,18
8386,2011/12/21,1,0,12,1,0,3,1,2,0.36,0.3636,0.66,0.1045,1,10
8387,2011/12/21,1,0,12,2,0,3,1,2,0.36,0.3788,0.71,0,0,4
8388,2011/12/21,1,0,12,3,0,3,1,2,0.36,0.3788,0.71,0,0,2
8389,2011/12/21,1,0,12,4,0,3,1,2,0.36,0.3788,0.71,0,0,2
